Date,Price,Open,High,Low,Vol.,Change %
2012-08-29,1928.54,1920.49,1931,1914.82,592.39M,0.64%
2012-08-28,1916.33,1922.02,1925.7,1910.58,611.92M,-0.08%
2012-08-27,1917.87,1909.02,1925.15,1907.5,572.93M,-0.10%
2012-08-24,1919.81,1921.08,1927.1,1913.75,631.35M,-1.17%
2012-08-23,1942.54,1934.56,1942.97,1924.5,604.39M,0.38%
2012-08-22,1935.19,1939.6,1947.43,1917.48,422.80M,-0.41%
2012-08-21,1943.22,1954.51,1961.07,1942.61,407.53M,-0.16%
2012-08-20,1946.31,1944.67,1949.89,1938.25,357.94M,-0.01%
2012-08-17,1946.54,1964.07,1964.07,1941.79,372.45M,-0.58%
2012-08-16,1957.91,1956.35,1959.92,1947.26,430.51M,0.05%
2012-08-14,1956.96,1942.61,1957.15,1939.45,341.11M,1.27%
2012-08-13,1932.44,1945.33,1946.2,1932.4,352.65M,-0.72%
2012-08-10,1946.4,1937.89,1948.05,1933.93,326.53M,0.30%
2012-08-09,1940.59,1907.13,1947.08,1907.13,495.27M,1.96%
2012-08-08,1903.23,1896.58,1919.61,1896.56,485.57M,0.87%
2012-08-07,1886.8,1883.82,1891.6,1881.66,325.27M,0.05%
2012-08-06,1885.88,1883.62,1894.92,1881.86,245.57M,2.01%
2012-08-03,1848.68,1846.58,1864.13,1843.87,257.94M,-1.11%
2012-08-02,1869.4,1883.68,1885.89,1864.86,270.46M,-0.56%
2012-08-01,1879.93,1870.58,1886.32,1867.28,291.30M,-0.11%
2012-07-31,1881.99,1845.46,1896.83,1842.51,359.15M,2.07%
2012-07-30,1843.79,1847.01,1850.27,1841.4,337.20M,0.80%
2012-07-27,1829.16,1812.98,1829.16,1805.92,397.61M,2.62%
2012-07-26,1782.47,1778.01,1787.2,1766.81,409.56M,0.74%
2012-07-25,1769.31,1760.22,1785.84,1758.99,468.02M,-1.37%
2012-07-24,1793.93,1784.47,1796.02,1781.6,490.62M,0.25%
2012-07-23,1789.44,1799.24,1799.24,1780.01,502.13M,-1.84%
2012-07-20,1822.93,1823.95,1830.26,1818.84,412.10M,0.00%
2012-07-19,1822.96,1820.84,1830.09,1815.71,488.68M,1.56%
2012-07-18,1794.91,1821.28,1827.95,1790.36,454.66M,-1.48%
2012-07-17,1821.96,1808.63,1835.64,1802.07,412.61M,0.23%
2012-07-16,1817.79,1820.34,1821.84,1807.11,268.35M,0.27%
2012-07-13,1812.89,1790.98,1820.66,1773.67,348.54M,1.54%
2012-07-12,1785.39,1827.82,1830.77,1785.32,320.83M,-2.24%
2012-07-11,1826.39,1825.53,1827.6,1813.79,336.69M,-0.17%
2012-07-10,1829.45,1843.77,1845.94,1823.79,368.86M,-0.36%
2012-07-09,1836.13,1840.3,1844.32,1833.11,282.04M,-1.19%
2012-07-06,1858.2,1877.74,1880.36,1850.1,340.65M,-0.92%
2012-07-05,1875.49,1870.53,1878.13,1866.91,324.18M,0.06%
2012-07-04,1874.45,1875.52,1881.68,1871.84,336.14M,0.35%
2012-07-03,1867.82,1858.7,1871.08,1858.44,348.20M,0.87%
2012-07-02,1851.65,1864.73,1865.93,1851.28,273.63M,-0.13%
2012-06-29,1854.01,1808.61,1854.01,1801.63,320.63M,1.91%
2012-06-28,1819.18,1826.37,1827.35,1806.08,309.66M,0.08%
2012-06-27,1817.65,1815.7,1821.47,1795.16,319.48M,-0.01%
2012-06-26,1817.81,1818.51,1826.66,1814.46,313.27M,-0.41%
2012-06-25,1825.38,1842.76,1842.76,1813.41,291.24M,-1.19%
2012-06-22,1847.39,1861.44,1863.57,1843.57,300.71M,-2.21%
2012-06-21,1889.15,1895.51,1900.44,1879.65,390.17M,-0.79%
2012-06-20,1904.12,1908.19,1908.19,1895.27,367.74M,0.65%
2012-06-19,1891.77,1885.56,1895.32,1883.56,380.91M,0.00%
2012-06-18,1891.71,1892.91,1901.11,1887.05,376.28M,1.81%
2012-06-15,1858.16,1871.48,1871.48,1847.19,452.51M,-0.71%
2012-06-14,1871.48,1856.57,1871.48,1855.06,426.64M,0.65%
2012-06-13,1859.32,1867.45,1867.45,1849.71,558.26M,0.25%
2012-06-12,1854.74,1840.56,1857.93,1840.1,421.37M,-0.66%
2012-06-11,1867.04,1860.9,1869.33,1859.74,382.22M,1.71%
2012-06-08,1835.64,1854,1854.59,1832.83,379.83M,-0.67%
2012-06-07,1847.95,1839.49,1853.2,1839.49,403.44M,2.56%
2012-06-05,1801.85,1799.88,1806.11,1791.84,338.83M,1.05%
2012-06-04,1783.13,1782.58,1794.02,1776.85,395.06M,-2.80%
2012-06-01,1834.51,1832.08,1842,1821.98,334.42M,-0.49%
2012-05-31,1843.47,1819.99,1843.49,1813.01,447.95M,-0.08%
2012-05-30,1844.86,1846.12,1846.6,1828.83,417.04M,-0.27%
2012-05-29,1849.91,1821.63,1851.94,1817.9,328.00M,1.41%
2012-05-25,1824.17,1818.62,1831.78,1815.54,386.49M,0.53%
2012-05-24,1814.47,1807.07,1816.98,1800.74,407.90M,0.32%
2012-05-23,1808.62,1815.33,1815.33,1796.5,447.56M,-1.10%
2012-05-22,1828.69,1825.82,1831.06,1813.53,428.37M,1.64%
2012-05-21,1799.13,1801.48,1804.48,1788.33,414.13M,0.94%
2012-05-18,1782.46,1813.79,1813.79,1779.47,547.77M,-3.40%
2012-05-17,1845.24,1842.83,1856.34,1833.08,444.29M,0.26%
2012-05-16,1840.53,1886.69,1889.29,1840.23,426.18M,-3.08%
2012-05-15,1898.96,1897.74,1904.99,1881.8,524.60M,-0.77%
2012-05-14,1913.73,1917.26,1921.65,1900.43,399.00M,-0.18%
2012-05-11,1917.13,1939,1939,1915.69,535.93M,-1.43%
2012-05-10,1944.93,1944.8,1951.51,1937.14,425.06M,-0.27%
2012-05-09,1950.29,1958.31,1962.04,1945.31,468.02M,-0.85%
2012-05-08,1967.01,1967.28,1969.64,1961.44,492.69M,0.54%
2012-05-07,1956.44,1956.06,1960.51,1952.42,533.66M,-1.64%
2012-05-04,1989.15,1987.03,1992.1,1981.58,608.82M,-0.30%
2012-05-03,1995.11,1995.78,1998.9,1990.45,685.81M,-0.20%
2012-05-02,1999.07,1994.17,2001.11,1989.55,653.04M,0.86%
2012-04-30,1981.99,1989.52,1991.12,1975.46,837.87M,0.34%
2012-04-27,1975.35,1972.05,1983.26,1967.84,484.70M,0.58%
2012-04-26,1964.04,1976.82,1979.43,1955.05,607.42M,0.10%
2012-04-25,1961.98,1980.51,1980.51,1961.97,681.75M,-0.07%
2012-04-24,1963.42,1956.75,1972.24,1954.01,630.80M,-0.47%
2012-04-23,1972.63,1971.39,1980.94,1964.12,585.16M,-0.10%
2012-04-20,1974.65,1988.22,1988.22,1970.54,518.73M,-1.26%
2012-04-19,1999.86,2000.4,2008.82,1994.61,412.12M,-0.23%
2012-04-18,2004.53,2014.23,2014.95,2001.59,382.94M,0.97%
2012-04-17,1985.3,1995.33,1999.5,1982.44,445.68M,-0.37%
2012-04-16,1992.63,1985.28,1998.35,1982.93,452.52M,-0.81%
2012-04-13,2008.91,2001.71,2011.37,1996.23,495.29M,1.12%
2012-04-12,1986.63,1985.16,1986.63,1969.09,391.51M,-0.39%
2012-04-10,1994.41,2000.77,2011.27,1990.13,543.74M,-0.13%
2012-04-09,1997.08,2008.03,2009.36,1995.8,466.75M,-1.57%
2012-04-06,2029.03,2026.32,2033.49,2022.81,536.31M,0.01%
2012-04-05,2028.77,2006.27,2030.69,1997.12,549.31M,0.50%
2012-04-04,2018.61,2046.9,2048.11,2015.57,621.54M,-1.50%
2012-04-03,2049.28,2040.81,2051.8,2038.52,593.28M,0.99%
2012-04-02,2029.29,2022.42,2031.79,2015.72,409.92M,0.76%
2012-03-30,2014.04,2011.5,2018.09,2002.61,449.87M,-0.02%
2012-03-29,2014.41,2019.41,2025.23,2004.94,470.32M,-0.85%
2012-03-28,2031.74,2034.35,2038.45,2028.11,533.80M,-0.39%
2012-03-27,2039.76,2042.47,2043.75,2028.39,606.41M,1.02%
2012-03-26,2019.19,2035.17,2041.05,2012.86,436.98M,-0.38%
2012-03-23,2026.83,2015.07,2029.77,2013.72,506.77M,0.04%
2012-03-22,2026.12,2026.75,2031.42,2017.93,541.73M,-0.05%
2012-03-21,2027.23,2031.58,2039.8,2022.97,517.07M,-0.73%
2012-03-20,2042.15,2046.38,2055.34,2035.26,540.34M,-0.24%
2012-03-19,2047,2040.07,2050.87,2036.35,555.80M,0.62%
2012-03-16,2034.44,2054.63,2054.99,2034.21,464.24M,-0.46%
2012-03-15,2043.76,2044.01,2050.48,2038.6,476.10M,-0.06%
2012-03-14,2045.08,2050.5,2057.28,2045.08,541.11M,0.99%
2012-03-13,2025.04,2012.91,2028.98,2012.91,448.92M,1.13%
2012-03-12,2002.5,2018.73,2019.14,2001.5,375.48M,-0.78%
2012-03-09,2018.3,2017.67,2022.95,2001.67,416.40M,0.88%
2012-03-08,2000.76,1989.3,2004.72,1978.79,456.09M,0.94%
2012-03-07,1982.15,1968.72,1987.97,1966.69,511.29M,-0.91%
2012-03-06,2000.36,2019.28,2023.83,1988.86,554.73M,-0.78%
2012-03-05,2016.06,2028.97,2030.57,2011.5,548.01M,-0.91%
2012-03-02,2034.63,2041.52,2046.82,2033.5,483.19M,0.22%
2012-02-29,2030.25,2015.38,2033.63,2015.38,562.64M,1.33%
2012-02-28,2003.69,1995.93,2006.26,1992.66,607.93M,0.63%
2012-02-27,1991.16,2013.61,2013.69,1987.74,636.01M,-1.42%
2012-02-24,2019.89,2010.6,2019.9,1998.39,717.91M,0.60%
2012-02-23,2007.8,2016.46,2016.46,2001.25,690.12M,-1.03%
2012-02-22,2028.65,2018.07,2028.93,2015.3,883.74M,0.22%
2012-02-21,2024.24,2022.05,2030.46,2007.46,709.02M,-0.03%
2012-02-20,2024.9,2041.51,2047.43,2024.59,733.92M,0.07%
2012-02-17,2023.47,2025.56,2031.4,2019.79,731.09M,1.30%
2012-02-16,1997.45,2005.37,2012.44,1995.99,696.69M,-1.38%
2012-02-15,2025.32,2012,2026.75,2009.68,681.47M,1.13%
2012-02-14,2002.64,1999.53,2008.65,1995.6,515.88M,-0.15%
2012-02-13,2005.74,2000.66,2010.66,1991.28,452.79M,0.60%
2012-02-10,1993.71,2010.04,2011.52,1986.96,696.74M,-1.04%
2012-02-09,2014.62,1998.2,2014.62,1978.51,557.64M,0.54%
2012-02-08,2003.73,1985.21,2003.73,1982.99,587.91M,1.12%
2012-02-07,1981.59,1976.77,1983.82,1971.33,539.41M,0.43%
2012-02-06,1973.13,1994.21,1996.05,1964.77,523.22M,0.04%
2012-02-03,1972.34,1982.24,1982.62,1961.95,535.88M,-0.60%
2012-02-02,1984.3,1982.23,1993.88,1977.32,641.05M,1.28%
2012-02-01,1959.24,1948.57,1969.8,1947.46,501.06M,0.18%
2012-01-31,1955.79,1943.25,1960.44,1936.68,469.19M,0.79%
2012-01-30,1940.55,1956.63,1961.6,1936.14,411.70M,-1.24%
2012-01-27,1964.83,1960.7,1966.2,1949.46,448.92M,0.39%
2012-01-26,1957.18,1959.19,1962.71,1949.51,408.02M,0.25%
2012-01-25,1952.23,1947.74,1973.35,1945.14,375.93M,0.12%
2012-01-20,1949.89,1922.13,1952.09,1922.13,404.78M,1.82%
2012-01-19,1914.97,1912.43,1914.98,1902.02,374.37M,1.19%
2012-01-18,1892.39,1891.17,1898.7,1884.33,428.00M,-0.02%
2012-01-17,1892.74,1878.16,1892.76,1878.16,431.99M,1.80%
2012-01-16,1859.27,1860.77,1863.32,1843.86,391.92M,-0.87%
2012-01-13,1875.68,1865.72,1881.84,1861.53,475.03M,0.60%
2012-01-12,1864.57,1853.1,1864.57,1837.96,476.34M,1.03%
2012-01-11,1845.55,1857.54,1857.82,1843.12,447.96M,-0.41%
2012-01-10,1853.22,1841.13,1859.55,1840.47,388.64M,1.46%
2012-01-09,1826.49,1832.04,1832.04,1810.48,395.51M,-0.90%
2012-01-06,1843.14,1867.12,1867.12,1824.29,472.68M,-1.11%
2012-01-05,1863.74,1869.42,1875.97,1860.57,533.77M,-0.13%
2012-01-04,1866.22,1883.48,1884.69,1866.22,494.50M,-0.49%
2012-01-03,1875.41,1846.56,1875.41,1846.56,443.47M,2.69%
2012-01-02,1826.37,1831.69,1837.81,1814.55,323.36M,0.03%
2011-12-29,1825.74,1815.63,1835.19,1806.88,344.65M,0.03%
2011-12-28,1825.12,1833.26,1833.26,1817.97,378.66M,-0.92%
2011-12-27,1842.02,1856.78,1864.71,1813.48,529.92M,-0.79%
2011-12-26,1856.7,1873.07,1873.79,1851.99,434.74M,-0.56%
2011-12-23,1867.22,1861.07,1872.31,1859.4,466.33M,1.07%
2011-12-22,1847.49,1841.23,1847.49,1835.91,406.42M,-0.05%
2011-12-21,1848.41,1837.99,1850.67,1831.26,516.91M,3.09%
2011-12-20,1793.06,1791.62,1797.59,1780.1,389.77M,0.91%
2011-12-19,1776.93,1829.49,1829.49,1750.6,684.31M,-3.43%
2011-12-16,1839.96,1827.83,1842.94,1823.68,489.95M,1.15%
2011-12-15,1819.11,1834.82,1840.94,1817.61,409.62M,-2.08%
2011-12-14,1857.75,1852.2,1864.79,1851.89,401.93M,-0.34%
2011-12-13,1864.06,1877.4,1880.4,1863.77,450.08M,-1.88%
2011-12-12,1899.76,1902.75,1903.19,1890.18,409.62M,1.33%
2011-12-09,1874.75,1883.86,1894.59,1872.67,372.81M,-1.97%
2011-12-08,1912.39,1911.07,1925.56,1898.34,426.92M,-0.37%
2011-12-07,1919.42,1914.5,1921.52,1904.52,402.80M,0.87%
2011-12-06,1902.82,1914.49,1920.7,1892.01,383.43M,-1.04%
2011-12-05,1922.9,1928.46,1929.18,1911.61,330.24M,0.36%
2011-12-02,1916.04,1914.41,1920.64,1905.69,389.33M,-0.01%
2011-12-01,1916.18,1911.5,1926.33,1908.33,500.46M,3.72%
2011-11-30,1847.51,1847.17,1858.1,1838.7,334.55M,-0.49%
2011-11-29,1856.52,1828.3,1856.76,1823.93,329.52M,2.27%
2011-11-28,1815.28,1804.8,1816.65,1795.39,277.68M,2.19%
2011-11-25,1776.4,1780.06,1790.81,1766.73,306.41M,-1.04%
2011-11-24,1795.06,1775.82,1800.01,1769.43,280.37M,0.67%
2011-11-23,1783.1,1820.86,1820.86,1780.24,411.24M,-2.36%
2011-11-22,1826.28,1798.41,1830.84,1797.93,271.10M,0.34%
2011-11-21,1820.03,1833.9,1833.9,1811.69,299.74M,-1.04%
2011-11-18,1839.17,1839.63,1850.04,1832.17,337.05M,-2.00%
2011-11-17,1876.67,1862.87,1876.88,1835.73,353.14M,1.11%
2011-11-16,1856.07,1898.14,1911.33,1853.13,407.76M,-1.59%
2011-11-15,1886.12,1888.67,1900.58,1878.42,361.43M,-0.88%
2011-11-14,1902.81,1889.33,1907.62,1889.33,327.27M,2.11%
2011-11-11,1863.45,1840.98,1863.46,1823.87,296.91M,2.77%
2011-11-10,1813.25,1860.96,1862.27,1813.25,401.93M,-4.94%
2011-11-09,1907.53,1925.86,1929.65,1897.47,434.62M,0.23%
2011-11-08,1903.14,1927.89,1928.07,1900.09,403.21M,-0.83%
2011-11-07,1919.1,1932.95,1932.95,1915.38,349.70M,-0.48%
2011-11-04,1928.41,1911.56,1929.01,1906.33,466.60M,3.13%
2011-11-03,1869.96,1895.14,1895.14,1863.57,436.42M,-1.48%
2011-11-02,1898.01,1870.51,1899.35,1859.83,389.59M,-0.61%
2011-11-01,1909.63,1891.22,1925.08,1891.22,353.63M,0.03%
2011-10-31,1909.03,1922.31,1941.32,1902.04,393.70M,-1.06%
2011-10-28,1929.48,1961.09,1963.74,1920.81,508.76M,0.39%
2011-10-27,1922.04,1906.16,1923.98,1891.23,418.28M,1.46%
2011-10-26,1894.31,1871.69,1896.02,1864.99,384.79M,0.30%
2011-10-25,1888.65,1900.99,1905.78,1883.68,354.77M,-0.51%
2011-10-24,1898.32,1858.26,1898.32,1858.23,373.90M,3.26%
2011-10-21,1838.38,1831.89,1843.51,1809.42,355.18M,1.84%
2011-10-20,1805.09,1857.46,1870.5,1804.11,349.12M,-2.74%
2011-10-19,1855.92,1851.84,1855.93,1834.38,340.01M,0.93%
2011-10-18,1838.9,1826.44,1845.18,1822.91,323.46M,-1.41%
2011-10-17,1865.18,1855.72,1865.18,1845.43,367.74M,1.62%
2011-10-14,1835.4,1816.19,1839.19,1803.42,349.01M,0.67%
2011-10-13,1823.1,1831.95,1837.49,1823.1,431.55M,0.75%
2011-10-12,1809.5,1789.65,1810.51,1778.97,355.35M,0.81%
2011-10-11,1795.02,1810.36,1811.14,1792.78,399.98M,1.62%
2011-10-10,1766.44,1763.3,1783.37,1761.68,274.64M,0.38%
2011-10-07,1759.77,1751.55,1765.43,1747.42,334.73M,2.89%
2011-10-06,1710.32,1714.84,1733.7,1707.77,352.62M,2.63%
2011-10-05,1666.52,1718.52,1718.52,1659.31,336.30M,-2.33%
2011-10-04,1706.19,1683.94,1706.45,1658.06,301.54M,-3.59%
2011-09-30,1769.65,1759.52,1774.29,1742.89,354.16M,0.02%
2011-09-29,1769.29,1713.1,1769.75,1706.9,373.92M,2.68%
2011-09-28,1723.09,1751.04,1762.67,1723.08,344.43M,-0.73%
2011-09-27,1735.71,1704.25,1735.71,1695.05,339.82M,5.02%
2011-09-26,1652.71,1720.5,1721.03,1644.11,424.26M,-2.64%
2011-09-23,1697.44,1736.38,1743.49,1697.39,411.84M,-5.73%
2011-09-22,1800.55,1807.24,1819.81,1785.69,295.39M,-2.90%
2011-09-21,1854.28,1842.17,1869.77,1831.95,297.58M,0.89%
2011-09-20,1837.97,1819.84,1840.73,1793.75,321.24M,0.94%
2011-09-19,1820.94,1818.9,1839.82,1813.1,335.58M,-1.04%
2011-09-16,1840.1,1819.45,1844.52,1807.62,430.07M,3.72%
2011-09-15,1774.08,1797.18,1806.63,1742.91,392.10M,1.42%
2011-09-14,1749.16,1804.09,1807.47,1743.78,339.70M,-3.52%
2011-09-09,1812.93,1817.1,1847.05,1812.9,331.92M,-1.83%
2011-09-08,1846.64,1858.05,1858.05,1826.44,416.66M,0.72%
2011-09-07,1833.46,1811.6,1833.54,1798.79,417.89M,3.78%
2011-09-06,1766.71,1752.98,1790.47,1744.03,505.30M,-1.07%
2011-09-05,1785.83,1829.3,1829.75,1785.82,414.04M,-4.39%
2011-09-02,1867.75,1872.62,1890.86,1853.7,442.56M,-0.69%
2011-09-01,1880.7,1887.21,1928.4,1877.4,500.40M,0.03%
2011-08-31,1880.11,1846.89,1880.11,1837.82,410.35M,1.97%
2011-08-30,1843.82,1853.77,1863.51,1835.65,493.17M,0.78%
2011-08-29,1829.5,1807.6,1836.66,1787.29,339.10M,2.84%
2011-08-26,1778.95,1754.39,1782.9,1754.39,310.99M,0.81%
2011-08-25,1764.58,1791.08,1803.77,1762.79,398.18M,0.56%
2011-08-24,1754.78,1788.39,1799.11,1744.07,412.56M,-1.23%
2011-08-23,1776.68,1735.23,1781.92,1719.97,428.46M,3.86%
2011-08-22,1710.7,1756.59,1763.64,1704.54,420.27M,-1.96%
2011-08-19,1744.88,1789.78,1797.18,1744.86,503.84M,-6.22%
2011-08-18,1860.58,1891.82,1894.94,1833.34,503.35M,-1.70%
2011-08-17,1892.67,1868.85,1906.61,1868.6,430.98M,0.68%
2011-08-16,1879.87,1850.53,1879.87,1848.82,423.45M,4.83%
2011-08-12,1793.31,1844.13,1847.12,1788.97,468.85M,-1.33%
2011-08-11,1817.44,1733.92,1832.48,1733.92,438.90M,0.62%
2011-08-10,1806.24,1877.4,1877.4,1802.29,486.31M,0.27%
2011-08-09,1801.35,1807.88,1828.63,1684.68,684.99M,-3.64%
2011-08-08,1869.45,1916.57,1939.92,1800,571.11M,-3.82%
2011-08-05,1943.75,1937.17,1966.73,1920.67,480.97M,-3.70%
2011-08-04,2018.47,2067.17,2071.03,2015.23,356.39M,-2.31%
2011-08-03,2066.26,2079.19,2080.76,2056.53,434.48M,-2.59%
2011-08-02,2121.27,2152.85,2155.44,2114.75,350.31M,-2.35%
2011-08-01,2172.31,2160.09,2173.28,2158.24,262.85M,1.83%
2011-07-29,2133.21,2159.27,2159.27,2133.21,328.77M,-1.05%
2011-07-28,2155.85,2138.61,2160.44,2138.61,299.52M,-0.85%
2011-07-27,2174.31,2152.66,2174.73,2151.84,297.09M,0.26%
2011-07-26,2168.7,2163.08,2168.7,2148.22,330.15M,0.85%
2011-07-25,2150.48,2154,2158.35,2146.99,341.97M,-0.96%
2011-07-22,2171.23,2162,2171.24,2153.49,412.96M,1.22%
2011-07-21,2145.04,2153.94,2155.49,2135.66,362.34M,-0.46%
2011-07-20,2154.95,2158.88,2164.22,2149.25,373.91M,1.16%
2011-07-19,2130.21,2127.13,2140.44,2123.43,303.46M,-0.01%
2011-07-18,2130.48,2149.97,2149.97,2121.73,329.00M,-0.69%
2011-07-15,2145.2,2123.57,2145.2,2123,272.10M,0.71%
2011-07-14,2130.07,2119.06,2130.08,2105.24,307.42M,0.02%
2011-07-13,2129.64,2117.12,2129.64,2107.63,306.09M,0.94%
2011-07-12,2109.73,2131.07,2136.98,2107.95,286.42M,-2.20%
2011-07-11,2157.16,2167.94,2171.29,2151.84,240.69M,-1.06%
2011-07-08,2180.35,2192.83,2192.83,2173.96,323.02M,-0.01%
2011-07-07,2180.59,2167.18,2184.94,2165.15,355.59M,0.43%
2011-07-06,2171.19,2156.94,2171.19,2155.33,275.94M,0.44%
2011-07-05,2161.75,2149.4,2163.37,2145.87,284.88M,0.77%
2011-07-04,2145.3,2143.24,2153.29,2141.98,290.46M,0.92%
2011-07-01,2125.74,2120.03,2131.67,2116.68,273.41M,1.19%
2011-06-30,2100.69,2103.59,2105.47,2091.09,257.29M,0.30%
2011-06-29,2094.42,2097.87,2098.95,2081.71,256.15M,1.53%
2011-06-28,2062.91,2092.94,2099.94,2062.91,328.64M,-0.36%
2011-06-27,2070.29,2076.01,2076.94,2058.4,246.53M,-0.98%
2011-06-24,2090.81,2063.92,2090.82,2062.26,294.10M,1.70%
2011-06-23,2055.86,2048.06,2064.96,2048.06,259.64M,-0.39%
2011-06-22,2063.9,2066.91,2074.46,2059.36,263.84M,0.77%
2011-06-21,2048.17,2041.15,2051.19,2015.86,278.61M,1.41%
2011-06-20,2019.65,2034.35,2047.12,2017.52,229.18M,-0.60%
2011-06-17,2031.93,2057.46,2058.67,2008.84,282.48M,-0.72%
2011-06-16,2046.63,2057.16,2068.17,2043.81,234.16M,-1.91%
2011-06-15,2086.53,2087.96,2091,2064.82,229.16M,0.47%
2011-06-14,2076.83,2045.22,2082.25,2040.69,209.52M,1.37%
2011-06-13,2048.74,2030.54,2057.65,2025.42,218.48M,0.10%
2011-06-10,2046.67,2085.85,2093.94,2045.24,265.87M,-1.19%
2011-06-09,2071.42,2076.7,2088.82,2067.58,283.66M,-0.57%
2011-06-08,2083.35,2102.97,2109.11,2068.78,281.37M,-0.78%
2011-06-07,2099.71,2093.45,2106.85,2091.26,246.62M,-0.65%
2011-06-03,2113.47,2123.47,2131.93,2108.75,264.11M,-0.03%
2011-06-02,2114.2,2098.37,2126.8,2093.97,248.78M,-1.27%
2011-06-01,2141.34,2142.67,2152.95,2132.85,294.71M,-0.05%
2011-05-31,2142.47,2104.16,2146.79,2102.77,303.26M,2.32%
2011-05-30,2093.79,2115.27,2116.13,2085.75,213.19M,-0.31%
2011-05-27,2100.24,2087.36,2111.36,2085.24,272.78M,0.40%
2011-05-26,2091.91,2059.93,2094.35,2056.49,296.70M,2.75%
2011-05-25,2035.87,2073.53,2082.12,2030.68,344.97M,-1.26%
2011-05-24,2061.76,2052.44,2070.64,2048.55,268.52M,0.29%
2011-05-23,2055.71,2100.44,2100.44,2055.71,292.95M,-2.64%
2011-05-20,2111.5,2101.45,2112.48,2084.06,282.78M,0.76%
2011-05-19,2095.51,2141.29,2143.41,2092.61,283.36M,-1.89%
2011-05-18,2135.78,2110.7,2138.72,2106.41,259.99M,1.59%
2011-05-17,2102.41,2103.82,2111.44,2092.32,300.78M,-0.08%
2011-05-16,2104.18,2104.67,2115.25,2097.16,273.62M,-0.75%
2011-05-13,2120.08,2133.99,2134.53,2103.06,397.07M,-0.12%
2011-05-12,2122.65,2139.24,2149.42,2122.6,382.25M,-2.03%
2011-05-11,2166.63,2161.44,2166.63,2144.94,378.04M,1.28%
2011-05-09,2139.17,2157.95,2161.93,2136.59,253.93M,-0.39%
2011-05-06,2147.45,2153.5,2156.81,2133.97,344.19M,-1.52%
2011-05-04,2180.64,2196.9,2201.69,2173.21,393.74M,-0.91%
2011-05-03,2200.73,2224.4,2228.04,2188.11,375.10M,-1.27%
2011-05-02,2228.96,2203.09,2229.09,2202.92,302.49M,1.67%
2011-04-29,2192.36,2211.33,2219.6,2177.8,364.12M,-0.72%
2011-04-28,2208.35,2215.42,2225.35,2194.15,354.85M,0.07%
2011-04-27,2206.7,2225.95,2231.47,2191.82,423.20M,0.02%
2011-04-26,2206.3,2219.47,2222.56,2196.76,439.34M,-0.44%
2011-04-25,2216,2205.2,2218.07,2199.27,354.02M,0.83%
2011-04-22,2197.82,2203.04,2208.06,2190.87,390.81M,-0.03%
2011-04-21,2198.54,2190.64,2211.36,2183.52,415.98M,1.32%
2011-04-20,2169.91,2146.38,2169.94,2138.8,374.32M,2.23%
2011-04-19,2122.68,2117.94,2136.95,2111.6,375.02M,-0.70%
2011-04-18,2137.72,2146.83,2149.45,2128.02,358.28M,-0.13%
2011-04-15,2140.5,2136.27,2142.71,2126.59,356.65M,-0.03%
2011-04-14,2141.06,2116.49,2141.07,2109.63,371.73M,0.90%
2011-04-13,2121.92,2091.68,2121.93,2081.98,348.08M,1.56%
2011-04-12,2089.4,2117.21,2117.21,2088.67,311.14M,-1.55%
2011-04-11,2122.39,2127.2,2135.33,2115.89,316.07M,-0.26%
2011-04-08,2127.97,2119.01,2135.98,2118.72,392.84M,0.27%
2011-04-07,2122.14,2133.31,2135.73,2111.54,382.81M,-0.21%
2011-04-06,2126.71,2129.13,2136.29,2119.66,423.05M,-0.17%
2011-04-05,2130.43,2118.08,2130.43,2107.78,327.66M,0.69%
2011-04-04,2115.87,2124.37,2125.53,2103.82,301.80M,-0.24%
2011-04-01,2121.01,2107.67,2121.02,2101.83,337.94M,0.68%
2011-03-31,2106.7,2098.09,2106.74,2089.12,317.89M,0.73%
2011-03-30,2091.38,2075.91,2100.2,2074.26,316.86M,0.93%
2011-03-29,2072.13,2052.87,2072.13,2050.09,250.47M,0.77%
2011-03-28,2056.39,2054.28,2059.92,2043.99,285.36M,0.11%
2011-03-25,2054.04,2058.35,2060.29,2041.72,311.22M,0.85%
2011-03-24,2036.78,2022.26,2036.93,2022.08,295.49M,1.22%
2011-03-23,2012.18,2019.18,2022.14,2005.59,312.57M,-0.07%
2011-03-22,2013.66,2012.48,2016.27,2004.36,304.11M,0.51%
2011-03-21,2003.42,1985.47,2005.32,1985.15,292.26M,1.13%
2011-03-18,1981.13,1963.17,1988.04,1960.49,291.30M,1.13%
2011-03-17,1959.03,1921.59,1961.09,1919.13,305.71M,0.05%
2011-03-16,1957.97,1951.68,1965.15,1931.38,284.42M,1.77%
2011-03-15,1923.92,1966.82,1985.82,1882.09,403.89M,-2.40%
2011-03-14,1971.23,1949.08,1971.23,1928.99,388.62M,0.80%
2011-03-11,1955.54,1956.34,1970.7,1949.32,267.17M,-1.31%
2011-03-10,1981.58,1999.38,2001.27,1973.88,288.39M,-0.99%
2011-03-09,2001.47,2007.79,2016.68,1991.52,315.36M,0.26%
2011-03-08,1996.32,1984.08,2007.24,1974.73,304.75M,0.81%
2011-03-07,1980.27,1996.48,2005.43,1978.13,255.92M,-1.22%
2011-03-04,2004.68,1989.88,2008.89,1984.15,334.58M,1.73%
